Month,LocationName,Book,PeakOffPeak,TotalVolume,TotalTradeValue,ForecastCost,ForecastPnL
2025-10-01,Spain,Asset Backed,OffPeak,-2313.29,186985.7585,96394.79430000001,90590.96419999999
2025-10-01,Spain,Asset Backed,Peak,-13355.32,726777.2168,765393.3892000001,-38616.17240000004
2025-10-01,Switzerland,Asset Backed,OffPeak,9129.63,-169009.3487,-380431.68210000003,211422.33340000003
2025-10-01,Switzerland,Asset Backed,Peak,5362.32,-35338.8993,-307314.55919999996,271975.65989999997
2025-10-01,United Kingdom,Asset Backed,OffPeak,19056.19,-991036.0613,-794071.4373,-196964.62399999995
2025-10-01,United Kingdom,Asset Backed,Peak,26199.22,-1408068.2524,-1501477.2982,93409.04579999996
2025-10-02,France,Asset Backed,OffPeak,-19895.63,1028102.4919,829050.9021000001,199051.58979999996
2025-10-02,France,Asset Backed,Peak,-20924.63,1086532.5819,1199190.5453,-112657.96340000001
2025-10-02,Germany,Asset Backed,OffPeak,37609.21,-2020992.5846,-1567175.7807,-453816.80389999994
2025-10-02,Germany,Asset Backed,Peak,32795.74,-1748624.1422,-1879523.8594000002,130899.7172000003
2025-10-02,Spain,Asset Backed,OffPeak,-4766.02,297643.695,198600.0534,99043.6416
2025-10-02,Spain,Asset Backed,Peak,-10514.53,604894.9113,602587.7143,2307.1970000000438
2025-10-02,Switzerland,Asset Backed,OffPeak,8247.44,-145704.5724,-343670.82480000006,197966.25240000006
2025-10-02,Switzerland,Asset Backed,Peak,10243.76,-352647.3432,-587069.8856,234422.54240000003
2025-10-02,United Kingdom,Asset Backed,OffPeak,18345.55,-1032366.3818,-764459.0685,-267907.3132999999
2025-10-02,United Kingdom,Asset Backed,Peak,26913.22,-1411247.9936,-1542396.6382,131148.6446
2025-10-03,France,Asset Backed,OffPeak,-22792.13,1185308.8238,949748.0571,235560.76669999992
2025-10-03,France,Asset Backed,Peak,-14678.85,733140.929,841244.8935,-108103.9645
2025-10-03,Germany,Asset Backed,OffPeak,31161.89,-1654038.4924,-1298515.9563,-355522.53610000014
2025-10-03,Germany,Asset Backed,Peak,37925.21,-2036476.1378,-2173493.7851,137017.64730000007
2025-10-03,Spain,Asset Backed,OffPeak,1908.25,-37575.1991,-79516.77749999997,41941.57839999997
2025-10-03,Spain,Asset Backed,Peak,-4340.33,284973.539,248744.31230000002,36229.22669999997
2025-10-03,Switzerland,Asset Backed,OffPeak,-992.63,267874.6408,41362.89209999998,226511.7487
2025-10-03,Switzerland,Asset Backed,Peak,5326.63,-44493.3572,-305269.1653,260775.8081
2025-10-03,United Kingdom,Asset Backed,OffPeak,18489.48,-1016925.0072,-770456.6316000001,-246468.3755999999
2025-10-03,United Kingdom,Asset Backed,Peak,18579.19,-1038851.1556,-1064773.3789,25922.223299999838
2025-10-04,France,Asset Backed,OffPeak,-20233.97,1067343.8528,843149.5299,224194.32290000003
2025-10-04,France,Asset Backed,Peak,-17955.25,906596.5001,1029015.3775000001,-122418.87740000011
2025-10-04,Germany,Asset Backed,OffPeak,35114.43,-1905993.6203,-1463218.2981,-442775.32220000005
2025-10-04,Germany,Asset Backed,Peak,35052.68,-1895338.7176,-2008869.0908000001,113530.37320000003
2025-10-04,Spain,Asset Backed,OffPeak,-4621.96,269722.6003,192597.0732,77125.52709999998
2025-10-04,Spain,Asset Backed,Peak,-4596.17,288110.0673,263406.5027,24703.564599999983
2025-10-04,Switzerland,Asset Backed,OffPeak,6033.55,-67547.6554,-251418.02850000001,183870.37310000003
2025-10-04,Switzerland,Asset Backed,Peak,3299.26,69704.494,-189080.5906,258785.0846
2025-10-04,United Kingdom,Asset Backed,OffPeak,29634.11,-1599832.0028,-1234853.3637,-364978.6390999998
2025-10-04,United Kingdom,Asset Backed,Peak,24395.4,-1312345.1311,-1398100.374,85755.24289999995
2025-10-05,France,Asset Backed,OffPeak,-20491.5,1065043.341,853880.805,211162.53599999996
2025-10-05,France,Asset Backed,Peak,-17045.17,887353.2728,976858.6927,-89505.41989999998
2025-10-05,Germany,Asset Backed,OffPeak,37755.32,-1983655.1017,-1573264.1844,-410390.9173000001
2025-10-05,Germany,Asset Backed,Peak,34119.58,-1817471.5554,-1955393.1298,137921.57440000004
2025-10-05,Spain,Asset Backed,OffPeak,-3062.46,207656.5217,127612.70819999996,80043.81350000005
2025-10-05,Spain,Asset Backed,Peak,-7898.08,422385.6714,452638.9648,-30253.293400000024
2025-10-05,Switzerland,Asset Backed,OffPeak,-1174.56,254148.6341,48943.91519999999,205204.7189
2025-10-05,Switzerland,Asset Backed,Peak,-8109.23,667695.8584,464739.97130000003,202955.8871
2025-10-05,United Kingdom,Asset Backed,OffPeak,29245.19,-1574466.0914,-1218647.0673,-355819.02410000004
2025-10-05,United Kingdom,Asset Backed,Peak,24591.29,-1340121.8919,-1409326.8299,69204.93800000008
2025-10-06,France,Asset Backed,OffPeak,-17511.01,940849.8348,729683.7867,211166.0480999999
2025-10-06,France,Asset Backed,Peak,-13779.98,713564.1501,789730.6538,-76166.5037
2025-10-06,Germany,Asset Backed,OffPeak,44252.67,-2346546.3357,-1844008.7589,-502537.57680000016
2025-10-06,Germany,Asset Backed,Peak,42487.62,-2256508.5869,-2434965.5022,178456.9153
2025-10-06,Spain,Asset Backed,OffPeak,-6644.13,371953.924,276860.89710000006,95093.02689999994
2025-10-06,Spain,Asset Backed,Peak,-360.05,79079.1506,20634.46549999994,58444.68510000005
2025-10-06,Switzerland,Asset Backed,OffPeak,-1521.17,282133.4447,63387.15390000002,218746.29079999996
2025-10-06,Switzerland,Asset Backed,Peak,-2065.67,360807.4428,118383.54770000001,242423.89510000002
2025-10-06,United Kingdom,Asset Backed,OffPeak,27010.01,-1433027.7459,-1125507.1167000001,-307520.62919999985
2025-10-06,United Kingdom,Asset Backed,Peak,22806.07,-1194162.0249,-1307015.8717,112853.84679999994
2025-10-07,France,Asset Backed,OffPeak,-13904.92,721741.9619,579418.0164000001,142323.9454999999
2025-10-07,France,Asset Backed,Peak,-16501.53,880076.4875,945702.6843000001,-65626.19680000003
2025-10-07,Germany,Asset Backed,OffPeak,36557.93,-1977562.0145,-1523368.9431,-454193.0714
2025-10-07,Germany,Asset Backed,Peak,45955.34,-2437963.1867,-2633700.5354,195737.34869999997
2025-10-07,Spain,Asset Backed,OffPeak,-11664.68,646193.8913,486067.2156,160126.67570000002
2025-10-07,Spain,Asset Backed,Peak,-8815.38,486038.2098,505209.4278,-19171.217999999993
2025-10-07,Switzerland,Asset Backed,OffPeak,1890.51,134742.4189,-78777.55169999998,213519.97059999997
2025-10-07,Switzerland,Asset Backed,Peak,2274.73,145107.0375,-130364.77630000004,275471.81380000006
2025-10-07,United Kingdom,Asset Backed,OffPeak,23708.46,-1268418.7482,-987931.5282000001,-280487.22
2025-10-07,United Kingdom,Asset Backed,Peak,22424.17,-1192238.2948,-1285129.1827,92890.88789999997
2025-10-08,France,Asset Backed,OffPeak,-21764.61,1126966.6091,906931.2987,220035.31039999996
2025-10-08,France,Asset Backed,Peak,-12161.29,658916.1632,696963.5299,-38047.36670000001
2025-10-08,Germany,Asset Backed,OffPeak,45173.09,-2381477.3323,-1882362.6603,-499114.6719999998
2025-10-08,Germany,Asset Backed,Peak,43804.17,-2334549.5253,-2510416.9827,175867.4574000002
2025-10-08,Spain,Asset Backed,OffPeak,-5273.22,356367.5939,219735.07740000004,136632.51649999994
2025-10-08,Spain,Asset Backed,Peak,-5914.63,351969.1159,338967.4453,13001.670599999954
2025-10-08,Switzerland,Asset Backed,OffPeak,-717.42,252574.6267,29894.8914,222679.7353
2025-10-08,Switzerland,Asset Backed,Peak,-4111.39,394011.0466,235623.76090000002,158387.28569999998
2025-10-08,United Kingdom,Asset Backed,OffPeak,24205.12,-1262762.1327,-1008627.3504,-254134.78229999996
2025-10-08,United Kingdom,Asset Backed,Peak,31327.16,-1658038.7137,-1795359.5396,137320.82590000005
2025-10-09,France,Asset Backed,OffPeak,-22588.42,1186414.1065,941259.4614,245154.64509999997
2025-10-09,France,Asset Backed,Peak,-21634.95,1127195.4525,1239898.9845,-112703.53200000012
2025-10-09,Germany,Asset Backed,OffPeak,38682.71,-2082388.0078,-1611908.5257,-470479.4820999999
2025-10-09,Germany,Asset Backed,Peak,41512.91,-2186616.4247,-2379104.8721000003,192488.4474000004
2025-10-09,Spain,Asset Backed,OffPeak,-7745.84,447864.3227,322769.15280000004,125095.16989999998
2025-10-09,Spain,Asset Backed,Peak,-16969.58,880714.0774,972526.6298,-91812.55240000004
2025-10-09,Switzerland,Asset Backed,OffPeak,-3370.83,406014.8595,140462.4861,265552.37340000004
2025-10-09,Switzerland,Asset Backed,Peak,8516.98,-208178.4189,-488108.1238,279929.7049
2025-10-09,United Kingdom,Asset Backed,OffPeak,24160.88,-1290748.0518,-1006783.8696000001,-283964.1821999999
2025-10-09,United Kingdom,Asset Backed,Peak,20098.37,-1095205.1874,-1151837.5847,56632.39730000007
2025-10-10,France,Asset Backed,OffPeak,-18759.58,980512.1243,781711.6986000001,198800.4256999999
2025-10-10,France,Asset Backed,Peak,-16182.14,834295.6595,927398.4434,-93102.78390000004
2025-10-10,Germany,Asset Backed,OffPeak,48377.8,-2575724.3444,-2015902.926,-559821.4183999998
2025-10-10,Germany,Asset Backed,Peak,36212.77,-1958195.6711,-2075353.8487,117158.17760000005
2025-10-10,Spain,Asset Backed,OffPeak,-6551.33,409702.7943,272993.9211,136708.87320000003
2025-10-10,Spain,Asset Backed,Peak,-5113.98,304911.9354,293082.19379999995,11829.741600000067
2025-10-10,Switzerland,Asset Backed,OffPeak,-979.26,296370.2144,40805.764200000005,255564.4502
2025-10-10,Switzerland,Asset Backed,Peak,9591.08,-281403.8147,-549664.7948,268260.98010000004
2025-10-10,United Kingdom,Asset Backed,OffPeak,20401.95,-1090356.7697,-850149.2565000001,-240207.51319999993
2025-10-10,United Kingdom,Asset Backed,Peak,23074.58,-1223992.8231,-1322404.1798,98411.35670000012
2025-10-11,France,Asset Backed,OffPeak,-25981.37,1328706.5672,1082643.6879,246062.8792999999
2025-10-11,France,Asset Backed,Peak,-17874.0,947336.964,1024358.9400000001,-77021.97600000002
2025-10-11,Germany,Asset Backed,OffPeak,40686.74,-2196092.2607,-1695416.4558,-500675.8048999999
2025-10-11,Germany,Asset Backed,Peak,37954.01,-2099701.0181,-2175144.3131,75443.29499999993
2025-10-11,Spain,Asset Backed,OffPeak,-12784.7,720445.331,532738.449,187706.88199999998
2025-10-11,Spain,Asset Backed,Peak,-3398.73,234027.1054,194781.2163,39245.8891
2025-10-11,Switzerland,Asset Backed,OffPeak,-2954.64,326067.9578,123119.8488,202948.10899999997
2025-10-11,Switzerland,Asset Backed,Peak,6261.84,-119065.6717,-358866.05040000007,239800.37870000006
2025-10-11,United Kingdom,Asset Backed,OffPeak,27946.74,-1484570.4954,-1164540.6558,-320029.83959999983
2025-10-11,United Kingdom,Asset Backed,Peak,25081.72,-1299524.784,-1437433.3732,137908.58920000005
2025-10-12,France,Asset Backed,OffPeak,-12296.48,650318.9774,512394.3216,137924.65579999995
2025-10-12,France,Asset Backed,Peak,-12951.46,686230.286,742248.1726,-56017.886600000085
2025-10-12,Germany,Asset Backed,OffPeak,39965.03,-2067510.8108,-1665342.8001,-402168.0107
2025-10-12,Germany,Asset Backed,Peak,41669.16,-2205475.1957,-2388059.5596000003,182584.36390000023
2025-10-12,Spain,Asset Backed,OffPeak,-8311.37,452174.0138,346334.78790000005,105839.22589999996
2025-10-12,Spain,Asset Backed,Peak,-20240.15,1037815.9854,1159962.9965,-122147.01109999989
2025-10-12,Switzerland,Asset Backed,OffPeak,4993.25,-62306.6056,-208068.72749999998,145762.12189999997
2025-10-12,Switzerland,Asset Backed,Peak,-5815.66,512379.1001,333295.4746,179083.62549999997
2025-10-12,United Kingdom,Asset Backed,OffPeak,23065.58,-1189441.4426,-961142.7186,-228298.72399999993
2025-10-12,United Kingdom,Asset Backed,Peak,17658.47,-958541.2871,-1012006.9157,53465.628600000055
2025-10-13,France,Asset Backed,OffPeak,-19243.24,1009914.0732,801865.8108,208048.2624
2025-10-13,France,Asset Backed,Peak,-17655.12,932191.7557,1011814.9272,-79623.17150000005
2025-10-13,Germany,Asset Backed,OffPeak,37607.24,-2027049.0468,-1567093.6908,-459955.3559999999
2025-10-13,Germany,Asset Backed,Peak,25115.08,-1416888.2671,-1439345.2348,22456.96769999992
2025-10-13,Spain,Asset Backed,OffPeak,-2322.35,182774.3272,96772.32449999996,86002.00270000004
2025-10-13,Spain,Asset Backed,Peak,-8360.42,476529.6471,479135.6702,-2606.0230999999912
2025-10-13,Switzerland,Asset Backed,OffPeak,15515.89,-586489.1426,-646547.1363000001,60057.99370000011
2025-10-13,Switzerland,Asset Backed,Peak,2446.46,90733.4394,-140206.6226,230940.062
2025-10-13,United Kingdom,Asset Backed,OffPeak,22696.38,-1208023.8481,-945758.1546,-262265.69350000005
2025-10-13,United Kingdom,Asset Backed,Peak,22757.18,-1203551.9082,-1304213.9858,100662.07759999996
2025-10-14,France,Asset Backed,OffPeak,-22811.49,1222034.9422,950554.7883,271480.1538999999
2025-10-14,France,Asset Backed,Peak,-26114.9,1386578.683,1496644.919,-110066.23600000003
2025-10-14,Germany,Asset Backed,OffPeak,30695.55,-1697119.617,-1279083.5685,-418036.04850000003
2025-10-14,Germany,Asset Backed,Peak,28887.54,-1563271.5402,-1655544.9174000002,92273.37720000022
2025-10-14,Spain,Asset Backed,OffPeak,-3907.24,242673.468,162814.69079999995,79858.77720000004
2025-10-14,Spain,Asset Backed,Peak,-4167.41,235048.6343,238834.26709999988,-3785.6327999998757
2025-10-14,Switzerland,Asset Backed,OffPeak,2147.85,117539.339,-89500.90949999997,207040.2485
2025-10-14,Switzerland,Asset Backed,Peak,1510.12,147896.5679,-86544.97720000001,234441.5451
2025-10-14,United Kingdom,Asset Backed,OffPeak,13059.15,-726405.5863,-544174.7805000001,-182230.80579999986
2025-10-14,United Kingdom,Asset Backed,Peak,21356.03,-1125868.4905,-1223914.0793,98045.58880000003
2025-10-15,France,Asset Backed,OffPeak,-24576.44,1288599.0932,1024100.2548000001,264498.8383999999
2025-10-15,France,Asset Backed,Peak,-17963.78,953930.4228,1029504.2318000001,-75573.80900000012
2025-10-15,Germany,Asset Backed,OffPeak,31748.77,-1688877.8437,-1322971.2459,-365906.5978000001
2025-10-15,Germany,Asset Backed,Peak,28109.79,-1561537.2764,-1610972.0649,49434.788500000024
2025-10-15,Spain,Asset Backed,OffPeak,1929.19,-23949.8598,-80389.34729999998,56439.48749999998
2025-10-15,Spain,Asset Backed,Peak,-9743.95,540169.1934,558425.7745,-18256.58110000007
2025-10-15,Switzerland,Asset Backed,OffPeak,12735.28,-457067.7976,-530679.1176,73611.32
2025-10-15,Switzerland,Asset Backed,Peak,4599.45,9150.5896,-263594.4795,272745.0691
2025-10-15,United Kingdom,Asset Backed,OffPeak,26725.14,-1425765.2147,-1113636.5838000001,-312128.63089999976
2025-10-15,United Kingdom,Asset Backed,Peak,24746.99,-1326085.5094,-1418249.9969,92164.48749999981
2025-10-16,France,Asset Backed,OffPeak,-30188.58,1561338.0493,1257958.1286000002,303379.9206999999
2025-10-16,France,Asset Backed,Peak,-27927.81,1497680.4467,1600542.7911,-102862.34440000006
2025-10-16,Germany,Asset Backed,OffPeak,27533.72,-1536286.7906,-1147330.1124,-388956.67819999997
2025-10-16,Germany,Asset Backed,Peak,34707.74,-1884643.6509,-1989100.5794000002,104456.92850000015
2025-10-16,Spain,Asset Backed,OffPeak,5079.45,-209314.771,-211660.6815,2345.910499999998
2025-10-16,Spain,Asset Backed,Peak,-3437.63,233290.2676,197010.57530000005,36279.69229999994
2025-10-16,Switzerland,Asset Backed,OffPeak,5529.41,-92890.9531,-230410.51470000003,137519.56160000002
2025-10-16,Switzerland,Asset Backed,Peak,-2636.66,351874.5603,151106.98460000003,200767.5757
2025-10-16,United Kingdom,Asset Backed,OffPeak,21569.63,-1135878.801,-898806.4821,-237072.31889999995
2025-10-16,United Kingdom,Asset Backed,Peak,19727.39,-1028687.1657,-1130576.7209,101889.55520000006
2025-10-17,France,Asset Backed,OffPeak,-21583.25,1163514.1074,899374.0275,264140.0799000001
2025-10-17,France,Asset Backed,Peak,-15611.58,863852.8069,894699.6498,-30846.842900000047
2025-10-17,Germany,Asset Backed,OffPeak,30187.87,-1663350.2411,-1257928.5429,-405421.6982
2025-10-17,Germany,Asset Backed,Peak,36631.41,-2022957.5666,-2099346.1071,76388.54050000012
2025-10-17,Spain,Asset Backed,OffPeak,-4214.07,264555.3275,175600.2969,88955.03060000003
2025-10-17,Spain,Asset Backed,Peak,-9116.72,490140.781,522479.22320000007,-32338.44220000005
2025-10-17,Switzerland,Asset Backed,OffPeak,7177.58,-129274.5149,-299089.7586,169815.2437
2025-10-17,Switzerland,Asset Backed,Peak,4347.43,14658.446,-249151.21329999994,263809.65929999994
2025-10-17,United Kingdom,Asset Backed,OffPeak,25145.88,-1350693.8659,-1047828.8196,-302865.04630000005
2025-10-17,United Kingdom,Asset Backed,Peak,15791.03,-874967.0286,-904983.9293,30016.9007
2025-10-18,France,Asset Backed,OffPeak,-33273.68,1731758.9834,1386514.2456,345244.7378
2025-10-18,France,Asset Backed,Peak,-26155.7,1376444.5307,1498983.1670000001,-122538.63630000013
2025-10-18,Germany,Asset Backed,OffPeak,29273.94,-1591048.6634,-1219845.0798,-371203.5836
2025-10-18,Germany,Asset Backed,Peak,36179.53,-1992322.1707,-2073448.8643,81126.69360000012
2025-10-18,Spain,Asset Backed,OffPeak,-7392.56,399331.2126,308047.97520000004,91283.23739999998
2025-10-18,Spain,Asset Backed,Peak,-14219.2,788015.3917,814902.3520000001,-26886.960300000035
2025-10-18,Switzerland,Asset Backed,OffPeak,-7246.39,562791.5488,301957.07130000007,260834.47749999992
2025-10-18,Switzerland,Asset Backed,Peak,10315.24,-299577.2188,-591166.4044,291589.1856
2025-10-18,United Kingdom,Asset Backed,OffPeak,31107.95,-1627210.4745,-1296268.2765000002,-330942.19799999986
2025-10-18,United Kingdom,Asset Backed,Peak,26420.45,-1385888.0479,-1514155.9895000001,128267.94160000025
2025-10-19,France,Asset Backed,OffPeak,-20057.39,1080379.254,835791.4413000001,244587.8126999999
2025-10-19,France,Asset Backed,Peak,-19453.32,1034297.2768,1114869.7692,-80572.49239999999
2025-10-19,Germany,Asset Backed,OffPeak,34468.7,-1904151.2216,-1436310.729,-467840.4926
2025-10-19,Germany,Asset Backed,Peak,33782.52,-1841411.8917,-1936076.2212,94664.32949999999
2025-10-19,Spain,Asset Backed,OffPeak,-11083.52,613067.9993,461850.27839999995,151217.72090000007
2025-10-19,Spain,Asset Backed,Peak,-2444.98,172313.1837,140121.80380000002,32191.37989999997
2025-10-19,Switzerland,Asset Backed,OffPeak,3365.3,3915.6325,-140232.05099999998,144147.68349999998
2025-10-19,Switzerland,Asset Backed,Peak,2487.81,107419.297,-142576.39109999998,249995.68809999997
2025-10-19,United Kingdom,Asset Backed,OffPeak,21320.97,-1166810.5709,-888444.8199000001,-278365.7509999998
2025-10-19,United Kingdom,Asset Backed,Peak,26863.79,-1425567.0018,-1539563.8049,113996.80310000014
2025-10-20,France,Asset Backed,OffPeak,-14047.57,778932.1344,585362.2419,193569.89249999996
2025-10-20,France,Asset Backed,Peak,-9283.35,512524.5666,532028.7885,-19504.221900000004
2025-10-20,Germany,Asset Backed,OffPeak,41605.66,-2202858.1147,-1733707.8522,-469150.2624999997
2025-10-20,Germany,Asset Backed,Peak,32415.1,-1786590.4814,-1857709.381,71118.89960000012
2025-10-20,Spain,Asset Backed,OffPeak,-18843.7,949949.7748,785216.979,164732.79579999996
2025-10-20,Spain,Asset Backed,Peak,-10775.59,560219.0075,617549.0629,-57330.05540000007
2025-10-20,Switzerland,Asset Backed,OffPeak,-3555.31,408454.6794,148149.7677,260304.91170000003
2025-10-20,Switzerland,Asset Backed,Peak,-4971.12,457907.5091,284894.88720000006,173012.62189999997
2025-10-20,United Kingdom,Asset Backed,OffPeak,27663.47,-1461241.9216,-1152736.7949,-308505.1266999999
2025-10-20,United Kingdom,Asset Backed,Peak,16392.27,-855157.0316,-939440.9937,84283.9621
2025-10-21,France,Asset Backed,OffPeak,-15540.52,849187.3754,647573.4684,201613.907
2025-10-21,France,Asset Backed,Peak,-23382.97,1212278.8596,1340078.0107,-127799.1510999999
2025-10-21,Germany,Asset Backed,OffPeak,37286.17,-2032273.353,-1553714.7039,-478558.6490999998
2025-10-21,Germany,Asset Backed,Peak,45082.36,-2422799.1582,-2583670.0516,160870.89339999994
2025-10-21,Spain,Asset Backed,OffPeak,-12755.43,634883.229,531518.7681,103364.46090000006
2025-10-21,Spain,Asset Backed,Peak,-7753.85,397495.6278,444373.14350000006,-46877.51570000005
2025-10-21,Switzerland,Asset Backed,OffPeak,-5351.97,476368.2794,223016.58990000002,253351.68949999998
2025-10-21,Switzerland,Asset Backed,Peak,277.04,181025.4371,-15877.162400000068,196902.59950000007
2025-10-21,United Kingdom,Asset Backed,OffPeak,20108.89,-1065933.7371,-837937.4463000001,-227996.29079999996
2025-10-21,United Kingdom,Asset Backed,Peak,19665.36,-1051411.447,-1127021.7816,75610.33460000018
2025-10-22,France,Asset Backed,OffPeak,-16468.55,863223.05,686244.4785,176978.57150000008
2025-10-22,France,Asset Backed,Peak,-16156.32,851716.4179,925918.6992,-74202.28130000003
2025-10-22,Germany,Asset Backed,OffPeak,33328.84,-1800542.197,-1388812.7628000001,-411729.4341999998
2025-10-22,Germany,Asset Backed,Peak,34881.07,-1876073.3029,-1999034.1217,122960.81880000001
2025-10-22,Spain,Asset Backed,OffPeak,-14422.84,760308.0424,600999.7428,159308.29960000003
2025-10-22,Spain,Asset Backed,Peak,-11995.31,601199.772,687451.2161000001,-86251.44410000008
2025-10-22,Switzerland,Asset Backed,OffPeak,2512.22,93253.9228,-104684.2074,197938.1302
2025-10-22,Switzerland,Asset Backed,Peak,-2653.65,331498.9779,152080.68150000004,179418.29639999996
2025-10-22,United Kingdom,Asset Backed,OffPeak,20338.91,-1072198.9527,-847522.3797,-224676.57299999997
2025-10-22,United Kingdom,Asset Backed,Peak,32464.3,-1711502.7627,-1860529.033,149026.27029999997
2025-10-23,France,Asset Backed,OffPeak,-21183.09,1133367.9003,882699.3603000001,250668.54000000004
2025-10-23,France,Asset Backed,Peak,-20360.72,1050994.3282,1166872.8632,-115878.53499999992
2025-10-23,Germany,Asset Backed,OffPeak,35781.93,-1928384.4883,-1491033.0231,-437351.4652
2025-10-23,Germany,Asset Backed,Peak,34739.97,-1874513.0553,-1990947.6807000001,116434.62540000025
2025-10-23,Spain,Asset Backed,OffPeak,-14876.55,745302.0764,619905.8385000001,125396.23789999995
2025-10-23,Spain,Asset Backed,Peak,-20166.12,992516.6719,1155720.3372,-163203.6653
2025-10-23,Switzerland,Asset Backed,OffPeak,1129.05,184806.5256,-47047.513499999965,231854.03909999997
2025-10-23,Switzerland,Asset Backed,Peak,-260.07,230236.396,14904.61170000003,215331.78429999997
2025-10-23,United Kingdom,Asset Backed,OffPeak,20492.06,-1123731.5834,-853904.1402,-269827.44319999986
2025-10-23,United Kingdom,Asset Backed,Peak,28892.91,-1533114.9793,-1655852.6721,122737.69280000008
2025-10-24,France,Asset Backed,OffPeak,-19463.33,1022754.9833,811036.9611000001,211718.0221999999
2025-10-24,France,Asset Backed,Peak,-21535.07,1141896.8118,1234174.8617,-92278.04989999998
2025-10-24,Germany,Asset Backed,OffPeak,33845.08,-1811169.1984,-1410324.4836000002,-400844.71479999996
2025-10-24,Germany,Asset Backed,Peak,36395.28,-1955121.8038,-2085813.4968,130691.69299999997
2025-10-24,Spain,Asset Backed,OffPeak,-10588.52,520979.9864,441223.62840000005,79756.35799999995
2025-10-24,Spain,Asset Backed,Peak,-7474.32,414283.2564,428353.2792,-14070.022799999977
2025-10-24,Switzerland,Asset Backed,OffPeak,-3981.19,418770.7291,165896.18730000002,252874.54179999998
2025-10-24,Switzerland,Asset Backed,Peak,5769.96,-71051.9058,-330676.4076,259624.50179999997
2025-10-24,United Kingdom,Asset Backed,OffPeak,18913.34,-1030472.9005,-788118.8778,-242354.02269999997
2025-10-24,United Kingdom,Asset Backed,Peak,27091.57,-1432937.6212,-1552617.8767000001,119680.2555000002
2025-10-25,France,Asset Backed,OffPeak,-22890.8,1177365.7656,953859.636,223506.1296
2025-10-25,France,Asset Backed,Peak,-25452.88,1338790.0698,1458704.5528000002,-119914.48300000024
2025-10-25,Germany,Asset Backed,OffPeak,46575.57,-2477610.903,-1940804.0019,-536806.9010999999
2025-10-25,Germany,Asset Backed,Peak,41395.33,-2227671.5608,-2372366.3623,144694.80150000006
2025-10-25,Spain,Asset Backed,OffPeak,-17005.87,861233.0115,708634.6029,152598.40859999997
2025-10-25,Spain,Asset Backed,Peak,-9124.75,476222.0941,522939.4224999999,-46717.32839999994
2025-10-25,Switzerland,Asset Backed,OffPeak,-3125.03,406308.19,130220.00009999999,276088.1899
2025-10-25,Switzerland,Asset Backed,Peak,15.56,225558.1077,-891.7436000000416,226449.85130000004
2025-10-25,United Kingdom,Asset Backed,OffPeak,21536.06,-1191105.2544,-897407.6202,-293697.6342
2025-10-25,United Kingdom,Asset Backed,Peak,24739.11,-1297384.8179,-1417798.3941000002,120413.57620000024
2025-10-26,France,Asset Backed,OffPeak,-16515.0,856815.2999,688180.05,168635.24989999994
2025-10-26,France,Asset Backed,Peak,-15911.42,847855.6232,911883.4802000001,-64027.85700000008
2025-10-26,Germany,Asset Backed,OffPeak,34783.81,-1899241.4638,-1449441.3627000002,-449800.10109999985
2025-10-26,Germany,Asset Backed,Peak,34650.39,-1872687.4614,-1985813.8509000002,113126.38950000028
2025-10-26,Spain,Asset Backed,OffPeak,-7691.07,407736.8608,320486.88690000004,87249.97389999998
2025-10-26,Spain,Asset Backed,Peak,-7765.33,411840.609,445031.06229999993,-33190.453299999936
2025-10-26,Switzerland,Asset Backed,OffPeak,-6758.53,615037.979,281627.9451,333410.03390000004
2025-10-26,Switzerland,Asset Backed,Peak,-42.62,223598.9071,2442.5521999999764,221156.35490000003
2025-10-26,United Kingdom,Asset Backed,OffPeak,24100.3,-1289357.0581,-1004259.5010000002,-285097.55709999986
2025-10-26,United Kingdom,Asset Backed,Peak,22078.26,-1198849.9008,-1265305.0806,66455.17980000004
2025-10-27,France,Asset Backed,OffPeak,-15950.3,838496.3401,664649.001,173847.33909999998
2025-10-27,France,Asset Backed,Peak,-17996.72,923210.6645,1031392.0232,-108181.3587000001
2025-10-27,Germany,Asset Backed,OffPeak,39448.25,-2079754.5401,-1643808.5775000001,-435945.96259999997
2025-10-27,Germany,Asset Backed,Peak,42429.79,-2263538.0287,-2431651.2649,168113.2361999997
2025-10-27,Spain,Asset Backed,OffPeak,-6408.48,334855.1066,267041.3616,67813.745
2025-10-27,Spain,Asset Backed,Peak,-2644.0,192942.6265,151527.64000000007,41414.98649999994
2025-10-27,Switzerland,Asset Backed,OffPeak,2567.75,89403.2815,-106998.1425,196401.424
2025-10-27,Switzerland,Asset Backed,Peak,326.67,197341.9202,-18721.45769999999,216063.3779
2025-10-27,United Kingdom,Asset Backed,OffPeak,29551.48,-1571733.4385,-1231410.1716,-340323.26689999993
2025-10-27,United Kingdom,Asset Backed,Peak,20246.22,-1095605.0345,-1160310.8682000001,64705.833700000076
2025-10-28,France,Asset Backed,OffPeak,-18919.68,1004759.8318,788383.0656,216376.76620000007
2025-10-28,France,Asset Backed,Peak,-20279.0,1060018.0503,1162189.49,-102171.43969999999
2025-10-28,Germany,Asset Backed,OffPeak,38623.98,-2074458.859,-1609461.2466,-464997.6124
2025-10-28,Germany,Asset Backed,Peak,45322.44,-2407821.6544,-2597429.0364,189607.38200000022
